Resistance,Capacitance,Inductance,Quality factor
53.67867703,1.21E-15,1.93E-09,2.35E+01
81.81007141,9.09E-16,1.46E-09,1.55E+01
62.84824864,1.25E-15,1.35E-09,1.66E+01
78.74295522,7.18E-16,1.79E-09,2.01E+01
59.23367711,1.30E-15,1.42E-09,1.76E+01
66.54721148,9.25E-16,1.43E-09,1.87E+01
47.63227337,6.14E-16,1.42E-09,3.20E+01
80.75859449,1.32E-15,1.58E-09,1.35E+01
111.9793228,1.06E-15,1.28E-09,9.80E+00
96.21321442,1.46E-15,1.31E-09,9.85E+00
92.72912642,6.26E-16,1.42E-09,1.62E+01
84.06409353,7.76E-16,1.59E-09,1.70E+01
70.6420734,7.11E-16,1.73E-09,2.21E+01
67.74567952,1.01E-15,1.42E-09,1.75E+01
47.70886704,8.15E-16,1.65E-09,2.98E+01
126.7821086,9.01E-16,1.51E-09,1.02E+01
66.05130834,9.95E-16,1.48E-09,1.85E+01
89.12095277,1.18E-15,1.46E-09,1.25E+01
70.78485107,7.85E-16,1.33E-09,1.84E+01
88.59316343,7.65E-16,1.65E-09,1.66E+01
101.6889861,8.16E-16,1.67E-09,1.41E+01
63.73664469,5.22E-16,1.37E-09,2.54E+01
95.42857357,1.25E-15,1.43E-09,1.12E+01
101.9974129,7.59E-16,1.54E-09,1.40E+01
160.4761971,5.51E-16,1.34E-09,9.72E+00
138.5061449,7.85E-16,1.31E-09,9.32E+00
60.30080375,7.44E-16,1.35E-09,2.23E+01
82.11895751,8.52E-16,1.87E-09,1.81E+01
51.72929218,1.31E-15,1.28E-09,1.91E+01
114.1729742,5.13E-16,1.43E-09,1.46E+01
111.4679479,9.93E-16,1.61E-09,1.14E+01
97.64531406,4.64E-16,1.63E-09,1.92E+01
75.31095505,5.75E-16,1.92E-09,2.43E+01
69.62769112,7.72E-16,1.37E-09,1.91E+01
91.21361154,7.47E-16,1.32E-09,1.45E+01
95.89547369,8.89E-16,1.35E-09,1.28E+01
59.3333689,5.96E-16,1.42E-09,2.60E+01
56.32235841,9.18E-16,1.30E-09,2.11E+01
45.47802654,1.19E-15,2.01E-09,2.85E+01
60.36190104,8.70E-16,1.51E-09,2.18E+01
59.79920302,1.14E-15,2.04E-09,2.24E+01
68.88283282,9.49E-16,1.58E-09,1.87E+01
70.03897049,8.93E-16,1.31E-09,1.73E+01
72.69019231,1.32E-15,1.36E-09,1.40E+01
101.5954794,7.16E-16,1.53E-09,1.44E+01
41.61217479,1.33E-15,1.49E-09,2.55E+01
67.74115014,9.14E-16,1.29E-09,1.75E+01
92.28617771,6.72E-16,1.78E-09,1.77E+01
78.82756553,1.04E-15,1.67E-09,1.61E+01
130.8034945,8.95E-16,1.34E-09,9.35E+00
68.93711773,8.02E-16,1.39E-09,1.91E+01
103.4877152,9.15E-16,1.39E-09,1.19E+01
60.63376494,8.70E-16,1.85E-09,2.41E+01
102.8787862,7.65E-16,1.48E-09,1.35E+01
87.31824904,1.08E-15,1.46E-09,1.33E+01
32.18194277,7.90E-16,1.35E-09,4.06E+01
101.2303018,1.18E-15,1.30E-09,1.04E+01
89.68717118,9.57E-16,1.35E-09,1.32E+01
85.50912615,1.32E-15,1.45E-09,1.23E+01
58.99368825,7.98E-16,1.51E-09,2.33E+01
115.0791973,1.26E-15,1.48E-09,9.41E+00
85.21110485,1.24E-15,1.54E-09,1.31E+01
95.78556358,1.07E-15,1.70E-09,1.32E+01
59.23186719,1.16E-15,1.57E-09,1.97E+01
68.70641725,5.15E-16,1.55E-09,2.52E+01
63.64609109,8.63E-16,1.80E-09,2.27E+01
108.8896768,7.08E-16,1.65E-09,1.40E+01
108.3937761,1.14E-15,1.78E-09,1.15E+01
104.8311652,7.95E-16,1.33E-09,1.24E+01
109.8435717,1.07E-15,1.39E-09,1.04E+01
77.86883023,1.26E-15,1.60E-09,1.45E+01
54.2797618,5.62E-16,1.75E-09,3.25E+01
78.7039779,1.23E-15,1.33E-09,1.32E+01
74.15601652,1.76E-15,1.47E-09,1.23E+01
86.43075611,8.21E-16,1.31E-09,1.46E+01
105.7886122,1.23E-15,1.33E-09,9.84E+00
74.98068919,1.28E-15,1.62E-09,1.50E+01
66.72685861,7.44E-16,1.36E-09,2.02E+01
62.41919991,1.18E-15,1.37E-09,1.73E+01
78.77323566,1.81E-15,1.33E-09,1.09E+01
54.82969191,8.18E-16,1.33E-09,2.32E+01
70.97111892,1.35E-15,1.77E-09,1.62E+01
72.6412506,8.61E-16,1.99E-09,2.09E+01
62.39297601,6.10E-16,1.36E-09,2.39E+01
63.93150959,1.14E-15,1.47E-09,1.77E+01
109.2648415,1.06E-15,1.66E-09,1.15E+01
144.914437,7.25E-16,2.06E-09,1.16E+01
102.2962028,1.15E-15,1.65E-09,1.17E+01
64.37226956,8.31E-16,1.46E-09,2.06E+01
130.7767832,1.36E-15,1.37E-09,7.68E+00
65.40949729,1.03E-15,1.41E-09,1.79E+01
62.99007904,1.06E-15,1.47E-09,1.87E+01
53.10108559,1.11E-15,1.77E-09,2.38E+01
116.7270935,1.02E-15,1.79E-09,1.13E+01
44.75678718,6.91E-16,1.89E-09,3.69E+01
108.4657997,1.12E-15,1.40E-09,1.03E+01
67.8336401,1.25E-15,1.59E-09,1.66E+01
64.03510172,1.05E-15,1.79E-09,2.04E+01
61.11409738,9.99E-16,1.72E-09,2.15E+01
107.436636,1.18E-15,1.76E-09,1.14E+01
110.3669465,9.52E-16,1.71E-09,1.22E+01
70.87240452,1.06E-15,1.72E-09,1.80E+01
49.87238541,1.22E-15,1.79E-09,2.43E+01
84.10015511,1.16E-15,1.52E-09,1.36E+01
55.37971882,1.31E-15,1.38E-09,1.86E+01
74.42033005,5.01E-16,1.82E-09,2.56E+01
73.60639039,8.30E-16,1.56E-09,1.86E+01
75.67479712,9.79E-16,2.07E-09,1.92E+01
67.72574691,4.54E-16,1.98E-09,3.08E+01
82.99103102,1.28E-15,1.65E-09,1.37E+01
89.69511878,1.96E-15,1.44E-09,9.57E+00
105.8913817,1.18E-15,1.93E-09,1.21E+01
72.55172207,1.17E-15,1.70E-09,1.66E+01
43.82394138,7.73E-16,1.39E-09,3.06E+01
77.57546715,6.26E-16,1.61E-09,2.06E+01
106.6732223,8.67E-16,1.78E-09,1.34E+01
91.20695191,8.48E-16,1.63E-09,1.52E+01
66.39911409,1.10E-15,1.44E-09,1.73E+01
79.90062985,1.05E-15,1.49E-09,1.49E+01
63.11996005,4.59E-16,1.93E-09,3.25E+01
70.71229035,1.10E-15,1.41E-09,1.60E+01
86.71675392,9.22E-16,1.78E-09,1.60E+01
90.64662618,9.07E-16,1.43E-09,1.38E+01
39.31273102,1.76E-15,1.39E-09,2.26E+01
50.87834174,1.13E-15,1.90E-09,2.55E+01
103.9852146,9.85E-16,1.54E-09,1.20E+01
62.23075949,6.88E-16,1.77E-09,2.58E+01
98.6533056,9.03E-16,1.38E-09,1.25E+01
120.2423255,1.43E-15,1.64E-09,8.90E+00
91.06620474,9.20E-16,1.46E-09,1.38E+01
59.75318168,1.25E-15,1.93E-09,2.08E+01
68.29299546,1.22E-15,1.45E-09,1.59E+01
101.8170148,1.50E-15,1.55E-09,9.98E+00
98.1408559,9.66E-16,1.47E-09,1.26E+01
75.04978577,1.48E-15,1.37E-09,1.28E+01
50.95543759,6.68E-16,1.44E-09,2.88E+01
161.7189192,1.01E-15,1.39E-09,7.25E+00
76.56694619,1.23E-15,1.79E-09,1.57E+01
66.50232969,1.28E-15,1.62E-09,1.69E+01
98.98033618,9.15E-16,1.57E-09,1.32E+01
100.5449304,1.03E-15,1.60E-09,1.24E+01
61.86413674,8.79E-16,1.37E-09,2.02E+01
61.78985668,1.35E-15,1.41E-09,1.66E+01
59.4201643,8.41E-16,1.59E-09,2.31E+01
64.47505447,1.30E-15,1.45E-09,1.64E+01
186.6261214,1.28E-15,1.42E-09,5.65E+00
58.30904202,1.05E-15,1.56E-09,2.09E+01
75.94843694,1.22E-15,1.75E-09,1.58E+01
81.10465925,9.24E-16,1.45E-09,1.54E+01
135.8874215,7.37E-16,1.94E-09,1.19E+01
103.55365,1.23E-15,1.42E-09,1.04E+01
158.8645921,7.34E-16,1.47E-09,8.92E+00
87.00803179,1.51E-15,1.73E-09,1.23E+01
161.8542173,1.27E-15,1.92E-09,7.59E+00
63.75330247,9.40E-16,1.76E-09,2.14E+01
53.94664909,1.54E-15,1.89E-09,2.05E+01
76.36147643,9.31E-16,1.63E-09,1.73E+01
79.50505274,1.04E-15,1.67E-09,1.59E+01
110.1162993,9.89E-16,1.46E-09,1.10E+01
69.45212809,9.38E-16,1.70E-09,1.94E+01
106.3729978,9.10E-16,2.15E-09,1.45E+01
96.49800526,8.76E-16,1.55E-09,1.38E+01
68.3516093,4.80E-16,1.71E-09,2.76E+01
67.22501546,9.69E-16,1.87E-09,2.06E+01
102.8931486,1.27E-15,2.10E-09,1.25E+01
86.06923616,8.31E-16,1.93E-09,1.77E+01
76.35029518,1.04E-15,1.95E-09,1.79E+01
89.66109619,1.15E-15,1.83E-09,1.41E+01
112.5879913,1.01E-15,1.45E-09,1.06E+01
68.23369043,1.16E-15,1.45E-09,1.64E+01
108.3923445,6.95E-16,1.61E-09,1.40E+01
69.83958954,7.59E-16,2.01E-09,2.33E+01
97.4932658,9.10E-16,1.42E-09,1.28E+01
118.4675311,1.22E-15,1.39E-09,9.01E+00
70.61081449,8.34E-16,1.60E-09,1.96E+01
39.48544978,1.12E-15,2.06E-09,3.43E+01
61.05362758,8.47E-16,1.42E-09,2.12E+01
125.5201314,6.21E-16,1.56E-09,1.26E+01
74.12684001,7.88E-16,1.72E-09,1.99E+01
50.51428664,8.54E-16,1.69E-09,2.79E+01
93.38860407,1.11E-15,1.47E-09,1.23E+01
125.1750873,1.41E-15,1.43E-09,8.05E+00
86.2883664,1.22E-15,1.70E-09,1.37E+01
61.14272504,1.10E-15,1.79E-09,2.09E+01
133.5908436,1.48E-15,1.50E-09,7.53E+00
107.823867,1.17E-15,1.57E-09,1.08E+01
81.48993329,5.17E-16,1.53E-09,2.11E+01
88.78087492,1.14E-15,1.41E-09,1.25E+01
64.23923824,1.02E-15,1.40E-09,1.82E+01
79.15823073,1.13E-15,1.48E-09,1.45E+01
92.65493435,1.16E-15,1.59E-09,1.26E+01
70.09269248,4.90E-16,1.85E-09,2.77E+01
59.51792927,6.93E-16,1.40E-09,2.39E+01
86.97958987,6.14E-16,1.54E-09,1.82E+01
63.88607174,1.48E-15,1.64E-09,1.65E+01
67.93548042,1.29E-15,1.73E-09,1.71E+01
104.3173331,6.62E-16,1.98E-09,1.66E+01
103.5660938,9.92E-16,1.79E-09,1.30E+01
85.27799058,1.41E-15,1.97E-09,1.39E+01
208.3063192,1.42E-15,1.64E-09,5.15E+00
76.78305821,7.07E-16,1.46E-09,1.87E+01
76.45857153,7.52E-16,1.63E-09,1.93E+01
102.1838572,8.15E-16,1.88E-09,1.49E+01
48.37913684,7.38E-16,1.46E-09,2.90E+01
93.19432714,9.46E-16,1.41E-09,1.31E+01
94.7312055,1.09E-15,1.41E-09,1.20E+01
75.60561922,1.38E-15,1.61E-09,1.43E+01
79.02182638,5.90E-16,1.68E-09,2.14E+01
79.10135561,7.61E-16,2.08E-09,2.09E+01
72.65936142,5.84E-16,2.03E-09,2.57E+01
105.0512015,1.12E-15,2.12E-09,1.31E+01
76.96457003,9.93E-16,1.71E-09,1.71E+01
61.73165124,1.24E-15,1.65E-09,1.87E+01
79.77903241,7.65E-16,1.79E-09,1.92E+01
56.83587186,1.33E-15,1.47E-09,1.85E+01
69.24783491,8.83E-16,1.55E-09,1.92E+01
81.69623795,8.10E-16,1.86E-09,1.86E+01
94.08560442,1.42E-15,1.54E-09,1.11E+01
72.80287939,6.52E-16,2.04E-09,2.43E+01
68.26844157,8.45E-16,1.47E-09,1.93E+01
51.46928642,1.24E-15,1.55E-09,2.17E+01
99.35702776,9.50E-16,1.45E-09,1.24E+01
42.04338095,7.42E-16,1.60E-09,3.49E+01
77.03069884,7.62E-16,1.73E-09,1.96E+01
76.42192096,1.25E-15,1.76E-09,1.55E+01
67.61350334,5.35E-16,1.59E-09,2.55E+01
126.7324096,6.24E-16,1.93E-09,1.39E+01
87.98035384,1.16E-15,1.49E-09,1.29E+01
66.3033442,7.47E-16,1.42E-09,2.08E+01
55.72073801,1.22E-15,1.49E-09,1.98E+01
101.0285975,8.91E-16,2.13E-09,1.53E+01
91.16334056,1.33E-15,1.52E-09,1.17E+01
66.06003866,9.51E-16,1.82E-09,2.10E+01
88.98643219,8.62E-16,1.68E-09,1.57E+01
51.29168832,6.09E-16,1.47E-09,3.03E+01
110.7366725,9.44E-16,2.09E-09,1.34E+01
106.1532291,6.12E-16,1.73E-09,1.58E+01
65.67342643,1.18E-15,1.64E-09,1.80E+01
86.91126374,1.02E-15,1.79E-09,1.52E+01
37.21649037,1.16E-15,1.86E-09,3.40E+01
63.30560201,9.92E-16,1.63E-09,2.03E+01
69.67884683,1.16E-15,2.24E-09,1.99E+01
116.5946657,6.56E-16,2.03E-09,1.51E+01
93.2188617,5.79E-16,1.84E-09,1.91E+01
67.07677363,6.60E-16,1.77E-09,2.44E+01
81.03262971,1.07E-15,1.77E-09,1.59E+01
71.85476645,8.36E-16,2.08E-09,2.20E+01
42.23103239,8.86E-16,1.47E-09,3.05E+01
126.7718282,1.05E-15,2.12E-09,1.12E+01
63.70261854,7.92E-16,2.04E-09,2.52E+01
137.1056732,8.24E-16,1.49E-09,9.82E+00
72.9586457,1.21E-15,1.65E-09,1.60E+01
102.9557097,8.79E-16,1.60E-09,1.31E+01
65.07221033,1.08E-15,1.69E-09,1.92E+01
50.1725637,1.14E-15,1.76E-09,2.48E+01
59.08891248,6.03E-16,2.20E-09,3.23E+01
83.6258871,8.96E-16,1.79E-09,1.69E+01
80.40009804,1.58E-15,1.44E-09,1.19E+01
69.30208037,1.08E-15,1.47E-09,1.69E+01
104.4444499,1.20E-15,1.88E-09,1.20E+01
56.58698129,8.23E-16,1.46E-09,2.36E+01
77.03985855,6.00E-16,1.56E-09,2.09E+01
68.14946206,8.99E-16,1.54E-09,1.92E+01
65.30161422,1.30E-15,1.82E-09,1.81E+01
81.87786758,8.29E-16,1.64E-09,1.72E+01
53.54608938,1.01E-15,1.64E-09,2.38E+01
26.71124265,8.39E-16,1.93E-09,5.68E+01
66.44737663,3.50E-16,1.46E-09,3.07E+01
94.41641022,1.16E-15,1.46E-09,1.19E+01
63.70585283,1.41E-15,1.51E-09,1.62E+01
93.48785717,1.10E-15,1.82E-09,1.38E+01
116.8243185,9.50E-16,1.66E-09,1.13E+01
55.67769623,6.86E-16,1.62E-09,2.76E+01
72.19261559,6.66E-16,1.66E-09,2.19E+01
120.2095989,1.69E-15,1.93E-09,8.88E+00
70.36612067,1.16E-15,1.49E-09,1.61E+01
103.5123576,7.86E-16,1.60E-09,1.38E+01
85.77970798,1.15E-15,1.88E-09,1.49E+01
71.14168774,8.98E-16,1.70E-09,1.94E+01
80.25197532,1.97E-15,1.62E-09,1.13E+01
148.2894707,1.49E-15,1.79E-09,7.40E+00
73.84216002,1.20E-15,1.61E-09,1.57E+01
92.32139887,1.23E-15,1.89E-09,1.34E+01
80.11184281,1.03E-15,1.79E-09,1.64E+01
107.0097833,1.29E-15,2.01E-09,1.17E+01
98.34867725,9.59E-16,1.57E-09,1.30E+01
77.45004761,1.15E-15,1.85E-09,1.64E+01
70.35373923,9.76E-16,1.90E-09,1.98E+01
91.77171084,5.97E-16,1.60E-09,1.79E+01
103.6947563,9.87E-16,1.51E-09,1.19E+01
67.54276545,1.19E-15,2.18E-09,2.00E+01
96.81403457,8.70E-16,1.82E-09,1.50E+01
70.07656986,9.66E-16,1.59E-09,1.83E+01
78.83425721,8.85E-16,1.67E-09,1.74E+01
123.58814,1.28E-15,1.78E-09,9.55E+00
48.79236318,1.18E-15,1.63E-09,2.41E+01
69.60625349,9.37E-16,2.29E-09,2.25E+01
82.36879459,1.02E-15,1.76E-09,1.60E+01
64.19740538,1.49E-15,2.21E-09,1.90E+01
70.59934628,7.87E-16,1.52E-09,1.97E+01
89.88352983,9.21E-16,1.55E-09,1.44E+01
95.20562489,1.00E-15,2.19E-09,1.55E+01
109.4355781,8.17E-16,2.22E-09,1.50E+01
63.55987411,1.02E-15,1.86E-09,2.12E+01
97.12906999,6.95E-16,1.54E-09,1.53E+01
52.16634914,9.63E-16,1.48E-09,2.37E+01
82.80091834,1.28E-15,2.26E-09,1.60E+01
73.41220749,1.37E-15,1.71E-09,1.52E+01
68.64241693,1.05E-15,1.58E-09,1.79E+01
76.82295415,1.01E-15,1.95E-09,1.81E+01
69.77101245,1.39E-15,1.71E-09,1.59E+01
67.67166921,8.92E-16,1.83E-09,2.12E+01
78.00535921,7.70E-16,1.50E-09,1.79E+01
79.17469663,1.37E-15,1.65E-09,1.39E+01
61.28680937,1.46E-15,1.51E-09,1.66E+01
123.0479671,1.29E-15,1.49E-09,8.74E+00
88.22313346,8.97E-16,1.49E-09,1.46E+01
149.1618696,1.19E-15,2.21E-09,9.13E+00
74.73701233,1.19E-15,1.72E-09,1.61E+01
135.3497111,1.43E-15,1.49E-09,7.54E+00
72.26498747,1.24E-15,1.88E-09,1.71E+01
67.67052538,1.70E-15,1.98E-09,1.59E+01
75.4502215,1.10E-15,2.13E-09,1.84E+01
72.47497326,1.08E-15,1.56E-09,1.66E+01
220.8125908,1.08E-15,2.31E-09,6.62E+00
61.57184041,8.35E-16,1.60E-09,2.25E+01
91.76990714,7.74E-16,1.59E-09,1.56E+01
65.71906768,8.35E-16,1.71E-09,2.18E+01
70.74212508,6.58E-16,1.96E-09,2.44E+01
60.65690998,7.53E-16,2.06E-09,2.72E+01
60.25322916,9.86E-16,2.17E-09,2.46E+01
53.10382873,1.12E-15,2.21E-09,2.65E+01
75.0844214,8.32E-16,1.49E-09,1.79E+01
109.119066,8.88E-16,1.78E-09,1.30E+01
98.70930659,8.51E-16,1.57E-09,1.38E+01
54.83551401,8.21E-16,1.84E-09,2.73E+01
74.73903978,7.43E-16,1.69E-09,2.02E+01
130.6333811,6.97E-16,1.88E-09,1.26E+01
67.00252297,1.56E-15,2.25E-09,1.79E+01
97.47995679,1.51E-15,1.65E-09,1.07E+01
56.53433974,5.46E-16,1.93E-09,3.33E+01
59.08219438,7.71E-16,1.55E-09,2.40E+01
72.3222857,1.15E-15,1.74E-09,1.70E+01
50.43228988,7.38E-16,1.72E-09,3.03E+01
58.33793194,7.60E-16,1.75E-09,2.60E+01
97.20410578,9.36E-16,2.33E-09,1.62E+01
79.46035953,6.70E-16,1.58E-09,1.93E+01
159.9713136,7.53E-16,1.75E-09,9.54E+00
54.00204824,1.16E-15,2.32E-09,2.62E+01
58.53456922,1.19E-15,2.35E-09,2.40E+01
70.79254041,5.87E-16,1.83E-09,2.49E+01
86.83183557,1.03E-15,1.58E-09,1.43E+01
145.9618704,1.43E-15,1.57E-09,7.17E+00
65.24575849,1.59E-15,1.65E-09,1.56E+01
99.52825964,6.85E-16,1.83E-09,1.64E+01
76.62372794,1.87E-15,1.63E-09,1.22E+01
91.80480956,1.12E-15,2.10E-09,1.49E+01
150.1176504,1.18E-15,2.18E-09,9.06E+00
87.51715746,8.70E-16,1.81E-09,1.65E+01
95.31199739,1.04E-15,1.59E-09,1.30E+01
87.77460973,9.59E-16,1.75E-09,1.54E+01
57.10041057,1.09E-15,2.37E-09,2.58E+01
55.79202024,9.12E-16,1.59E-09,2.36E+01
69.77206366,1.23E-15,1.69E-09,1.68E+01
59.03690103,7.24E-16,1.55E-09,2.48E+01
82.03595652,7.67E-16,2.08E-09,2.01E+01
86.183746,7.91E-16,1.58E-09,1.64E+01
175.0294759,7.82E-16,2.07E-09,9.29E+00
62.33991153,1.09E-15,1.75E-09,2.03E+01
60.70526427,1.03E-15,1.53E-09,2.01E+01
80.29305451,9.41E-16,1.77E-09,1.71E+01
61.32289083,1.01E-15,1.68E-09,2.10E+01
123.6688753,1.07E-15,1.79E-09,1.05E+01
92.73828427,1.31E-15,1.56E-09,1.18E+01
122.9135321,8.08E-16,2.38E-09,1.40E+01
86.56290551,1.02E-15,2.04E-09,1.64E+01
73.26676712,1.04E-15,2.03E-09,1.91E+01
148.222115,8.20E-16,2.27E-09,1.12E+01
72.66571245,1.17E-15,2.06E-09,1.83E+01
88.25447123,9.95E-16,1.54E-09,1.41E+01
100.1598409,1.22E-15,1.75E-09,1.20E+01
48.24793764,8.47E-16,1.59E-09,2.84E+01
98.7471135,1.10E-15,1.88E-09,1.32E+01
60.13171686,2.60E-16,2.16E-09,4.79E+01
60.39868293,8.82E-16,1.72E-09,2.32E+01
91.48290383,7.33E-16,1.75E-09,1.69E+01
46.60712583,1.85E-15,1.55E-09,1.96E+01
104.5205786,8.29E-16,1.62E-09,1.34E+01
51.00944014,8.13E-16,1.62E-09,2.77E+01
65.32356018,1.28E-15,1.89E-09,1.86E+01
53.70024579,1.41E-15,1.65E-09,2.02E+01
71.60098903,7.11E-16,1.77E-09,2.20E+01
108.2459676,9.29E-16,1.93E-09,1.33E+01
108.0520042,9.86E-16,1.80E-09,1.25E+01
116.9280836,1.29E-15,1.82E-09,1.02E+01
116.1014772,1.04E-15,1.80E-09,1.13E+01
61.96560244,1.44E-15,1.79E-09,1.80E+01
116.9453888,8.75E-16,2.24E-09,1.37E+01
52.72476307,7.76E-16,1.66E-09,2.77E+01
99.57427309,1.08E-15,1.67E-09,1.25E+01
72.94465362,1.27E-15,1.57E-09,1.52E+01
97.01607109,1.20E-15,1.90E-09,1.30E+01
104.431783,1.12E-15,2.12E-09,1.32E+01
93.52634358,1.06E-15,1.76E-09,1.38E+01
69.15858356,7.69E-16,1.87E-09,2.25E+01
58.86008502,9.59E-16,1.98E-09,2.44E+01
48.90950642,1.01E-15,1.92E-09,2.82E+01
126.113642,1.27E-15,1.57E-09,8.80E+00
91.90056199,6.19E-16,1.66E-09,1.78E+01
69.56175053,8.42E-16,1.81E-09,2.11E+01
84.36434794,7.32E-16,1.69E-09,1.80E+01
84.77733365,1.08E-15,1.61E-09,1.44E+01
181.24239,7.72E-16,1.65E-09,8.06E+00
100.3059731,1.16E-15,2.20E-09,1.37E+01
89.97555851,9.73E-16,1.60E-09,1.42E+01
127.6447047,1.03E-15,2.28E-09,1.17E+01
98.54955306,1.08E-15,1.77E-09,1.30E+01
65.45090967,8.97E-16,1.58E-09,2.03E+01
67.04707554,7.41E-16,1.85E-09,2.36E+01
72.45142346,6.38E-16,1.95E-09,2.42E+01
60.19730104,8.83E-16,1.88E-09,2.42E+01
144.2267821,1.36E-15,1.73E-09,7.82E+00
30.58313356,1.10E-15,2.12E-09,4.54E+01
97.01693963,1.07E-15,1.71E-09,1.30E+01
78.56100486,1.31E-15,1.80E-09,1.49E+01
141.5579457,1.06E-15,1.80E-09,9.20E+00
105.7506329,7.94E-16,1.66E-09,1.37E+01
83.09372224,5.78E-16,1.69E-09,2.06E+01
51.83353355,7.72E-16,1.88E-09,3.01E+01
43.71862163,1.38E-15,1.61E-09,2.47E+01
52.89686292,7.98E-16,1.61E-09,2.68E+01
57.50623793,1.44E-15,2.04E-09,2.07E+01
53.70220819,1.16E-15,1.57E-09,2.17E+01
70.56423907,1.12E-15,2.25E-09,2.01E+01
93.06967129,6.64E-16,1.95E-09,1.84E+01
55.16773807,9.00E-16,1.75E-09,2.53E+01
44.05875554,1.04E-15,2.29E-09,3.37E+01
105.0085639,8.23E-16,1.67E-09,1.36E+01
99.31840384,4.42E-16,1.70E-09,1.97E+01
80.42778651,4.69E-16,1.71E-09,2.37E+01
101.4680147,8.91E-16,1.78E-09,1.39E+01
105.7779904,9.60E-16,1.93E-09,1.34E+01
69.09564721,1.30E-15,1.62E-09,1.61E+01
50.42988423,9.88E-16,2.14E-09,2.92E+01
93.09859801,1.16E-15,1.74E-09,1.31E+01
83.3799083,1.37E-15,2.16E-09,1.51E+01
104.0381065,1.10E-15,1.74E-09,1.21E+01
95.23803522,1.22E-15,1.77E-09,1.27E+01
42.20196292,8.77E-16,1.67E-09,3.27E+01
70.10788204,8.17E-16,1.80E-09,2.12E+01
74.00703812,1.01E-15,1.81E-09,1.81E+01
56.90010743,1.11E-15,1.68E-09,2.16E+01
124.3409528,1.09E-15,2.10E-09,1.12E+01
100.9792193,6.08E-16,1.61E-09,1.61E+01
103.8920892,9.23E-16,2.20E-09,1.49E+01
139.7732207,6.85E-16,2.18E-09,1.28E+01
184.5325704,1.55E-15,2.31E-09,6.61E+00
75.49068588,1.06E-15,1.72E-09,1.69E+01
115.7648958,1.15E-15,1.90E-09,1.11E+01
72.17061206,1.23E-15,2.09E-09,1.81E+01
87.31653319,5.39E-16,1.77E-09,2.08E+01
111.0596988,1.03E-15,1.66E-09,1.14E+01
129.290972,7.74E-16,2.26E-09,1.32E+01
55.21487973,9.19E-16,1.94E-09,2.63E+01
87.13413629,1.10E-15,1.82E-09,1.48E+01
53.0741328,1.33E-15,1.99E-09,2.30E+01
46.16603361,1.29E-15,2.43E-09,2.97E+01
118.9877779,1.32E-15,1.66E-09,9.41E+00
100.2345574,1.16E-15,1.64E-09,1.18E+01
79.23654266,4.60E-16,2.35E-09,2.85E+01
83.19104949,1.23E-15,2.12E-09,1.58E+01
112.8636772,9.27E-16,2.10E-09,1.33E+01
45.92410448,8.65E-16,2.07E-09,3.37E+01
88.44769968,7.08E-16,1.86E-09,1.83E+01
127.6428907,7.48E-16,1.63E-09,1.16E+01
45.51377767,1.23E-15,1.61E-09,2.51E+01
93.39540295,1.15E-15,1.96E-09,1.40E+01
44.8191523,1.13E-15,1.66E-09,2.70E+01
140.1660747,1.00E-15,1.69E-09,9.28E+00
74.14129367,1.48E-15,1.94E-09,1.54E+01
55.90964528,1.49E-15,1.84E-09,1.99E+01
73.38974076,6.28E-16,1.96E-09,2.41E+01
88.38246348,7.50E-16,1.94E-09,1.82E+01
62.06176063,1.16E-15,1.75E-09,1.98E+01
115.9459784,1.10E-15,1.72E-09,1.08E+01
79.3028376,1.09E-15,1.80E-09,1.62E+01
58.9527372,8.56E-16,1.65E-09,2.35E+01
74.39677432,1.16E-15,1.98E-09,1.76E+01
86.73303197,1.42E-15,1.60E-09,1.22E+01
45.83642319,1.76E-15,2.06E-09,2.36E+01
74.42020171,1.37E-15,1.62E-09,1.46E+01
78.76516707,1.23E-15,1.60E-09,1.45E+01
128.7069468,8.53E-16,1.94E-09,1.17E+01
148.5310601,7.90E-16,1.64E-09,9.69E+00
96.00706307,1.33E-15,1.75E-09,1.20E+01
44.74421382,7.47E-16,1.66E-09,3.33E+01
64.67873537,1.03E-15,1.66E-09,1.96E+01
74.2711343,1.28E-15,1.97E-09,1.67E+01
116.4863854,1.41E-15,2.49E-09,1.14E+01
70.95133023,1.16E-15,1.68E-09,1.70E+01
90.99710162,9.31E-16,2.13E-09,1.66E+01
72.8071803,8.77E-16,2.09E-09,2.12E+01
64.8370819,1.11E-15,1.64E-09,1.87E+01
36.31525946,1.07E-15,2.25E-09,3.99E+01
86.59860283,8.83E-16,2.52E-09,1.95E+01
48.71840844,8.43E-16,1.69E-09,2.91E+01
91.37113049,1.09E-15,1.75E-09,1.39E+01
68.63256361,8.27E-16,1.80E-09,2.15E+01
96.62167456,1.19E-15,1.76E-09,1.26E+01
78.9366049,9.61E-16,1.76E-09,1.71E+01
64.6881484,1.43E-15,2.31E-09,1.97E+01
47.59175739,1.14E-15,1.64E-09,2.52E+01
112.4406789,1.08E-15,2.49E-09,1.35E+01
52.34596183,1.10E-15,1.86E-09,2.48E+01
62.32309595,1.17E-15,1.80E-09,1.99E+01
79.18312888,1.08E-15,1.78E-09,1.62E+01
67.29801635,1.15E-15,2.19E-09,2.05E+01
74.85454009,1.10E-15,2.52E-09,2.02E+01
