Wire-Length,Wire-Width,Temperature,Resistance
5.41E-06,8.42E-08,58.33317662,101.6889861
4.12E-06,1.23E-07,82.5991122,63.73664469
6.58E-06,1.21E-07,58.11450563,95.42857357
6.19E-06,1.01E-07,65.14702417,101.9974129
6.02E-06,5.89E-08,42.70771002,160.4761971
6.35E-06,7.91E-08,59.3115385,138.5061449
4.26E-06,1.13E-07,44.12649024,60.30080375
4.39E-06,8.70E-08,75.89694876,82.11895751
4.11E-06,1.08E-07,36.77240324,51.72929218
6.08E-06,9.94E-08,76.52887669,114.1729742
7.80E-06,1.13E-07,62.59282865,111.4679479
3.78E-06,5.65E-08,53.20053546,97.64531406
4.66E-06,9.58E-08,63.84764284,75.31095505
4.33E-06,1.15E-07,73.93894258,69.62769112
5.50E-06,1.04E-07,46.20466006,91.21361154
4.14E-06,7.45E-08,45.37211023,95.89547369
5.07E-06,1.27E-07,47.00809905,59.3333689
2.80E-06,7.95E-08,41.32764019,56.32235841
3.49E-06,1.27E-07,41.71732656,45.47802654
3.65E-06,9.02E-08,22.90149107,60.36190104
3.74E-06,9.01E-08,45.61611049,59.79920302
4.87E-06,1.12E-07,40.48451504,68.88283282
6.55E-06,1.38E-07,31.51592121,70.03897049
4.34E-06,9.13E-08,33.17866281,72.69019231
5.49E-06,9.38E-08,54.88947146,101.5954794
4.18E-06,1.41E-07,31.29444427,41.61217479
5.11E-06,1.18E-07,39.57445835,67.74115014
6.86E-06,1.26E-07,52.85119886,92.28617771
5.34E-06,1.02E-07,26.28099153,78.82756553
6.23E-06,7.63E-08,48.02087939,130.8034945
4.48E-06,1.02E-07,32.44974962,68.93711773
5.40E-06,8.24E-08,51.25842893,103.4877152
4.55E-06,1.08E-07,52.37265866,60.63376494
4.99E-06,8.51E-08,65.98968122,102.8787862
6.36E-06,1.07E-07,30.12290912,87.31824904
2.26E-06,1.13E-07,31.92700824,32.18194277
5.33E-06,8.39E-08,41.77160599,101.2303018
5.10E-06,9.38E-08,53.27689529,89.68717118
5.71E-06,1.10E-07,60.12829294,85.50912615
3.81E-06,1.02E-07,73.89185397,58.99368825
5.09E-06,6.36E-08,20.84489875,115.0791973
4.54E-06,9.82E-08,69.64787482,85.21110485
5.35E-06,8.44E-08,57.04712258,95.78556358
3.96E-06,1.17E-07,83.78146268,59.23186719
5.11E-06,1.23E-07,55.38690658,68.70641725
4.54E-06,1.29E-07,59.33920722,63.64609109
6.74E-06,9.52E-08,47.37152511,108.8896768
5.85E-06,8.82E-08,54.81402934,108.3937761
5.08E-06,7.43E-08,48.93041067,104.8311652
4.91E-06,7.65E-08,55.2448214,109.8435717
5.59E-06,1.04E-07,27.97767467,77.86883023
3.55E-06,1.10E-07,71.91088046,54.2797618
4.57E-06,1.02E-07,62.8783599,78.7039779
4.31E-06,8.77E-08,50.49421867,74.15601652
5.55E-06,1.01E-07,33.5024785,86.43075611
5.20E-06,8.81E-08,49.16053602,105.7886122
4.93E-06,1.06E-07,48.92444439,74.98068919
4.81E-06,1.27E-07,57.80351183,66.72685861
4.30E-06,1.01E-07,30.20004385,62.41919991
5.75E-06,1.09E-07,39.79281726,78.77323566
3.80E-06,9.86E-08,43.16084692,54.82969191
4.22E-06,9.64E-08,55.35585995,70.97111892
5.31E-06,1.16E-07,41.63097602,72.6412506
3.35E-06,1.04E-07,61.87346494,62.39297601
3.95E-06,1.03E-07,47.32992747,63.93150959
5.52E-06,9.11E-08,49.91948055,109.2648415
6.37E-06,6.81E-08,61.46003883,144.914437
5.12E-06,8.11E-08,48.72320692,102.2962028
5.01E-06,1.14E-07,40.87624553,64.37226956
6.13E-06,8.00E-08,45.19806487,130.7767832
4.33E-06,1.04E-07,58.04497158,65.40949729
3.63E-06,8.30E-08,52.76575325,62.99007904
4.27E-06,1.25E-07,66.59879048,53.10108559
5.88E-06,8.34E-08,63.04005096,116.7270935
3.23E-06,1.29E-07,60.34201981,44.75678718
4.35E-06,6.74E-08,54.50925387,108.4657997
5.07E-06,1.22E-07,50.66810178,67.8336401
5.22E-06,1.32E-07,56.29432502,64.03510172
3.53E-06,1.03E-07,53.89966079,61.11409738
7.24E-06,1.10E-07,44.7169861,107.436636
6.41E-06,8.83E-08,39.52529254,110.3669465
4.27E-06,8.66E-08,46.30472902,70.87240452
3.05E-06,9.66E-08,56.23133069,49.87238541
5.62E-06,1.04E-07,25.26314812,84.10015511
3.27E-06,8.75E-08,66.6560835,55.37971882
5.64E-06,1.28E-07,61.22912973,74.42033005
4.47E-06,9.14E-08,55.77025696,73.60639039
4.13E-06,8.95E-08,48.65888784,75.67479712
4.05E-06,9.99E-08,49.37091679,67.72574691
5.20E-06,9.12E-08,56.83709741,82.99103102
5.23E-06,8.23E-08,19.14430901,89.69511878
4.24E-06,6.26E-08,61.95796816,105.8913817
4.58E-06,1.01E-07,59.97577796,72.55172207
4.28E-06,1.51E-07,61.72197732,43.82394138
3.59E-06,7.23E-08,33.09739246,77.57546715
6.16E-06,9.00E-08,43.90074412,106.6732223
6.91E-06,1.09E-07,40.63543676,91.20695191
4.11E-06,1.01E-07,53.35748045,66.39911409
4.47E-06,9.92E-08,59.37577125,79.90062985
4.63E-06,1.18E-07,39.54373457,63.11996005
4.50E-06,1.12E-07,66.27874357,70.71229035
5.26E-06,9.89E-08,60.82992522,86.71675392
5.17E-06,9.98E-08,61.17571966,90.64662618
2.50E-06,1.10E-07,62.42943033,39.31273102
3.27E-06,1.04E-07,54.21625828,50.87834174
5.15E-06,8.03E-08,62.87557158,103.9852146
4.53E-06,1.14E-07,46.39222158,62.23075949
6.08E-06,9.44E-08,48.85907059,98.6533056
6.39E-06,9.41E-08,79.33221817,120.2423255
5.44E-06,9.38E-08,50.81403878,91.06620474
4.47E-06,1.14E-07,32.48079068,59.75318168
3.53E-06,7.90E-08,63.59361419,68.29299546
6.28E-06,1.14E-07,83.40744543,101.8170148
6.67E-06,1.05E-07,39.5728071,98.1408559
5.90E-06,9.88E-08,31.43717337,75.04978577
4.35E-06,1.33E-07,35.51137748,50.95543759
6.97E-06,6.65E-08,51.74633527,161.7189192
4.91E-06,1.00E-07,46.31657597,76.56694619
6.14E-06,1.28E-07,24.00555894,66.50232969
5.90E-06,1.03E-07,62.23957886,98.98033618
5.85E-06,9.54E-08,57.50464243,100.5449304
4.95E-06,1.35E-07,57.83416864,61.86413674
4.03E-06,1.05E-07,69.27645135,61.78985668
4.77E-06,1.20E-07,40.02652605,59.4201643
3.65E-06,8.81E-08,25.76438472,64.47505447
4.33E-06,4.16E-08,57.7751462,186.6261214
3.90E-06,9.78E-08,42.59870623,58.30904202
5.81E-06,1.06E-07,37.76267243,75.94843694
5.06E-06,1.07E-07,46.06069302,81.10465925
6.15E-06,7.36E-08,60.9440284,135.8874215
5.02E-06,7.83E-08,35.90414476,103.55365
5.20E-06,5.79E-08,49.08209196,158.8645921
4.20E-06,7.59E-08,35.8813624,87.00803179
3.76E-06,4.01E-08,84.09762998,161.8542173
4.53E-06,1.10E-07,27.5705224,63.75330247
4.88E-06,1.33E-07,26.07381457,53.94664909
4.28E-06,8.82E-08,38.4559386,76.36147643
5.37E-06,1.07E-07,42.53419189,79.50505274
5.96E-06,8.77E-08,56.79311634,110.1162993
5.65E-06,1.20E-07,33.99466198,69.45212809
6.09E-06,1.00E-07,55.9874346,106.3729978
4.51E-06,7.64E-08,39.24227933,96.49800526
5.35E-06,1.21E-07,38.0111707,68.3516093
5.82E-06,1.47E-07,37.91096467,67.22501546
5.90E-06,9.67E-08,46.42008944,102.8931486
5.15E-06,1.01E-07,75.09633421,86.06923616
5.90E-06,1.16E-07,39.54878372,76.35029518
4.90E-06,9.39E-08,42.83943641,89.66109619
7.69E-06,1.16E-07,67.76001047,112.5879913
5.55E-06,1.35E-07,73.78545203,68.23369043
6.07E-06,9.24E-08,56.3229547,108.3923445
4.50E-06,1.05E-07,45.52763687,69.83958954
6.07E-06,1.05E-07,56.19733936,97.4932658
6.27E-06,9.63E-08,76.49285287,118.4675311
4.75E-06,1.18E-07,49.53912685,70.61081449
3.21E-06,1.23E-07,54.30971006,39.48544978
4.86E-06,1.24E-07,69.28359316,61.05362758
6.89E-06,9.05E-08,45.66925678,125.5201314
4.79E-06,1.07E-07,48.31425669,74.12684001
3.81E-06,1.32E-07,53.36539577,50.51428664
4.99E-06,9.60E-08,52.63498772,93.38860407
5.75E-06,6.88E-08,50.92830411,125.1750873
5.48E-06,1.01E-07,48.36726586,86.2883664
4.40E-06,9.87E-08,23.43611831,61.14272504
5.79E-06,7.09E-08,36.93928165,133.5908436
7.43E-06,1.16E-07,66.69056545,107.823867
5.34E-06,1.13E-07,71.01116209,81.48993329
4.56E-06,8.53E-08,63.24180586,88.78087492
4.03E-06,9.91E-08,52.28531787,64.23923824
3.85E-06,8.67E-08,63.19114571,79.15823073
5.02E-06,8.53E-08,52.2428234,92.65493435
4.43E-06,1.03E-07,58.92450618,70.09269248
3.39E-06,9.31E-08,66.44786066,59.51792927
4.45E-06,7.79E-08,51.14832774,86.97958987
5.52E-06,1.26E-07,23.20419966,63.88607174
4.10E-06,1.05E-07,74.01629255,67.93548042
6.71E-06,9.35E-08,31.50429471,104.3173331
4.52E-06,7.24E-08,64.45531582,103.5660938
3.94E-06,8.20E-08,62.38214725,85.27799058
6.45E-06,5.60E-08,67.8503363,208.3063192
6.06E-06,1.23E-07,42.11205038,76.78305821
6.29E-06,1.36E-07,49.37086285,76.45857153
4.76E-06,7.66E-08,61.09404068,102.1838572
3.70E-06,1.10E-07,62.738777,48.37913684
5.75E-06,9.93E-08,56.13994849,93.19432714
5.86E-06,1.10E-07,80.00623658,94.7312055
4.92E-06,9.97E-08,65.0843631,75.60561922
5.09E-06,1.02E-07,38.23217242,79.02182638
5.79E-06,1.17E-07,39.59366381,79.10135561
3.28E-06,8.28E-08,49.04562678,72.65936142
4.27E-06,7.62E-08,54.13719316,105.0512015
5.27E-06,1.06E-07,31.35392507,76.96457003
5.42E-06,1.48E-07,54.74988474,61.73165124
6.26E-06,1.10E-07,32.9350968,79.77903241
3.47E-06,9.59E-08,50.84491041,56.83587186
4.76E-06,1.10E-07,55.90347241,69.24783491
6.29E-06,1.25E-07,53.23444287,81.69623795
4.86E-06,8.82E-08,59.76187507,94.08560442
5.39E-06,1.07E-07,34.58724912,72.80287939
4.94E-06,1.12E-07,57.60858294,68.26844157
4.08E-06,1.15E-07,43.62755981,51.46928642
5.63E-06,9.37E-08,43.84216045,99.35702776
3.36E-06,1.49E-07,74.92278722,42.04338095
5.93E-06,1.18E-07,58.59705843,77.03069884
5.19E-06,1.26E-07,57.03621639,76.42192096
4.76E-06,1.08E-07,41.9448665,67.61350334
5.75E-06,8.07E-08,65.45853813,126.7324096
4.62E-06,9.25E-08,62.96238507,87.98035384
5.10E-06,1.19E-07,42.19379966,66.3033442
3.07E-06,8.80E-08,52.97246798,55.72073801
6.89E-06,1.03E-07,38.21222104,101.0285975
5.72E-06,1.12E-07,65.90753531,91.16334056
4.97E-06,1.26E-07,58.72006915,66.06003866
5.27E-06,8.51E-08,42.18147352,88.98643219
3.53E-06,1.08E-07,31.88050894,51.29168832
5.65E-06,9.43E-08,71.7461664,110.7366725
5.71E-06,8.94E-08,36.85610918,106.1532291
4.57E-06,1.04E-07,40.87545464,65.67342643
5.46E-06,9.65E-08,41.24706814,86.91126374
2.21E-06,8.90E-08,72.08490107,37.21649037
4.02E-06,1.07E-07,51.78426675,63.30560201
4.91E-06,1.00E-07,30.71007008,69.67884683
5.80E-06,8.09E-08,63.01349497,116.5946657
4.46E-06,8.42E-08,58.26760414,93.2188617
4.47E-06,1.20E-07,43.97302346,67.07677363
5.94E-06,1.25E-07,68.92822473,81.03262971
4.86E-06,1.02E-07,28.93376498,71.85476645
3.24E-06,1.15E-07,66.33802922,42.23103239
5.05E-06,7.04E-08,65.40727356,126.7718282
4.32E-06,1.30E-07,88.20222259,63.70261854
6.03E-06,7.86E-08,72.61585756,137.1056732
4.71E-06,9.78E-08,42.65960798,72.9586457
5.74E-06,9.48E-08,61.85669469,102.9557097
3.77E-06,8.83E-08,35.48011637,65.07221033
4.26E-06,1.37E-07,56.04830216,50.1725637
4.14E-06,1.01E-07,53.6742329,59.08891248
5.22E-06,9.49E-08,53.00582169,83.6258871
5.34E-06,1.30E-07,72.09639379,80.40009804
4.33E-06,1.07E-07,56.44323679,69.30208037
4.75E-06,8.71E-08,54.46045037,104.4444499
4.10E-06,1.13E-07,43.37507707,56.58698129
4.65E-06,1.06E-07,52.24520382,77.03985855
5.62E-06,1.27E-07,54.0467115,68.14946206
5.38E-06,1.23E-07,44.95387015,65.30161422
5.16E-06,9.96E-08,56.07086238,81.87786758
4.38E-06,1.38E-07,54.39169762,53.54608938
1.97E-06,1.26E-07,42.12777075,26.71124265
4.04E-06,1.10E-07,54.60003192,66.44737663
3.99E-06,7.24E-08,40.38982587,94.41641022
4.50E-06,1.11E-07,50.0980725,63.70585283
6.63E-06,1.15E-07,48.33892223,93.48785717
6.27E-06,8.28E-08,38.77418429,116.8243185
4.40E-06,1.18E-07,42.46395548,55.67769623
4.56E-06,1.19E-07,60.49977389,72.19261559
4.59E-06,5.84E-08,37.60913963,120.2095989
3.54E-06,9.01E-08,55.62115055,70.36612067
4.53E-06,6.35E-08,55.6430402,103.5123576
5.33E-06,1.10E-07,55.28418266,85.77970798
4.54E-06,1.13E-07,64.56049791,71.14168774
4.98E-06,1.12E-07,53.59379155,80.25197532
6.02E-06,7.27E-08,47.56761668,148.2894707
4.76E-06,9.16E-08,38.2689719,73.84216002
6.14E-06,1.07E-07,47.63071304,92.32139887
3.56E-06,7.57E-08,59.54797376,80.11184281
5.39E-06,9.19E-08,65.39245487,107.0097833
7.01E-06,1.14E-07,50.91922988,98.34867725
4.96E-06,1.04E-07,54.11877338,77.45004761
3.74E-06,9.02E-08,50.31927444,70.35373923
5.09E-06,9.68E-08,51.03937766,91.77171084
4.74E-06,8.06E-08,46.93933512,103.6947563
5.36E-06,1.30E-07,67.37407766,67.54276545
5.41E-06,9.01E-08,67.95401592,96.81403457
4.26E-06,8.38E-08,20.11195464,70.07656986
4.96E-06,1.01E-07,44.58744606,78.83425721
5.82E-06,7.59E-08,72.64846974,123.58814
3.97E-06,1.31E-07,50.25909444,48.79236318
4.96E-06,1.24E-07,66.80615443,69.60625349
4.79E-06,1.02E-07,58.6478429,82.36879459
5.01E-06,1.31E-07,42.62028266,64.19740538
4.74E-06,1.07E-07,74.97020315,70.59934628
5.13E-06,9.03E-08,41.34756766,89.88352983
4.91E-06,8.05E-08,59.73600687,95.20562489
6.00E-06,8.64E-08,43.7093099,109.4355781
3.52E-06,8.94E-08,48.74035307,63.55987411
5.73E-06,9.24E-08,52.72182071,97.12906999
4.33E-06,1.30E-07,44.31040815,52.16634914
4.83E-06,1.02E-07,59.54830345,82.80091834
4.19E-06,8.95E-08,47.65127537,73.41220749
4.00E-06,9.54E-08,61.99236124,68.64241693
5.82E-06,1.28E-07,56.12886326,76.82295415
5.36E-06,1.20E-07,53.80178492,69.77101245
5.36E-06,1.15E-07,44.9340766,67.67166921
4.86E-06,9.82E-08,52.21929399,78.00535921
5.74E-06,1.16E-07,56.66174147,79.17469663
4.58E-06,1.25E-07,50.29390737,61.28680937
6.60E-06,8.53E-08,58.9188902,123.0479671
5.20E-06,9.88E-08,50.27671721,88.22313346
6.82E-06,6.62E-08,33.0060339,149.1618696
5.13E-06,1.12E-07,39.62454339,74.73701233
6.00E-06,7.90E-08,55.92036271,135.3497111
4.14E-06,8.83E-08,37.47902099,72.26498747
3.29E-06,8.37E-08,39.78469017,67.67052538
4.67E-06,1.10E-07,56.46638657,75.4502215
5.86E-06,1.30E-07,39.15141926,72.47497326
7.49E-06,5.48E-08,44.15036173,220.8125908
4.26E-06,1.08E-07,50.0682686,61.57184041
4.42E-06,8.07E-08,37.45862451,91.76990714
4.63E-06,1.08E-07,47.66301317,65.71906768
5.10E-06,9.54E-08,18.24882822,70.74212508
2.50E-06,7.19E-08,45.3651879,60.65690998
5.24E-06,1.35E-07,63.81669228,60.25322916
5.10E-06,1.43E-07,37.48530836,53.10382873
5.45E-06,1.03E-07,32.31102318,75.0844214
5.96E-06,8.82E-08,71.16044265,109.119066
5.54E-06,8.98E-08,59.88547205,98.70930659
4.17E-06,1.26E-07,51.12027353,54.83551401
4.78E-06,1.08E-07,51.22401297,74.73903978
6.88E-06,8.83E-08,50.98887295,130.6333811
5.99E-06,1.44E-07,52.95484213,67.00252297
6.97E-06,1.02E-07,32.18572645,97.47995679
5.83E-06,1.70E-07,45.35872432,56.53433974
4.23E-06,9.91E-08,53.05305352,59.08219438
6.53E-06,1.50E-07,54.32279954,72.3222857
2.93E-06,1.01E-07,72.20098731,50.43228988
4.49E-06,1.19E-07,35.4475121,58.33793194
4.58E-06,7.88E-08,43.18053794,97.20410578
3.54E-06,7.65E-08,64.81703489,79.46035953
5.88E-06,6.62E-08,47.13129366,159.9713136
3.74E-06,1.09E-07,30.03362232,54.00204824
4.01E-06,1.11E-07,55.26186899,58.53456922
4.27E-06,1.05E-07,49.62739309,70.79254041
6.33E-06,1.16E-07,36.76518011,86.83183557
5.55E-06,6.29E-08,74.86180733,145.9618704
5.48E-06,1.13E-07,25.7179118,65.24575849
6.21E-06,9.86E-08,46.20487743,99.52825964
6.47E-06,1.41E-07,56.38445683,76.62372794
5.56E-06,9.72E-08,48.66351744,91.80480956
7.60E-06,8.02E-08,62.71183665,150.1176504
4.92E-06,1.02E-07,66.59218497,87.51715746
4.65E-06,8.23E-08,49.31377725,95.31199739
5.22E-06,1.07E-07,56.81949358,87.77460973
4.25E-06,1.14E-07,47.79789349,57.10041057
3.81E-06,1.10E-07,77.19807246,55.79202024
3.83E-06,9.02E-08,38.37431818,69.77206366
3.87E-06,9.33E-08,43.49013061,59.03690103
4.67E-06,9.29E-08,61.09489385,82.03595652
4.38E-06,8.39E-08,54.06318576,86.183746
7.52E-06,5.72E-08,46.31805686,175.0294759
5.03E-06,1.23E-07,39.28756034,62.33991153
3.82E-06,1.05E-07,55.41080654,60.70526427
4.46E-06,8.22E-08,44.75217595,80.29305451
4.83E-06,1.25E-07,57.78386641,61.32289083
6.28E-06,8.30E-08,55.51905917,123.6688753
4.17E-06,8.45E-08,53.86728816,92.73828427
5.19E-06,6.83E-08,72.63013753,122.9135321
4.78E-06,9.13E-08,45.42791283,86.56290551
4.56E-06,1.03E-07,54.03462474,73.26676712
6.41E-06,6.58E-08,43.90493499,148.222115
5.38E-06,1.02E-07,46.32596297,72.66571245
4.77E-06,8.49E-08,36.6403237,88.25447123
4.43E-06,7.87E-08,53.54033127,100.1598409
3.73E-06,1.23E-07,68.84714148,48.24793764
5.75E-06,9.07E-08,63.73940355,98.7471135
4.32E-06,1.06E-07,46.97761935,60.13171686
4.85E-06,1.36E-07,56.5913066,60.39868293
3.96E-06,7.02E-08,53.93487113,91.48290383
2.52E-06,8.60E-08,56.41908364,46.60712583
3.74E-06,7.20E-08,67.06452683,104.5205786
3.33E-06,9.92E-08,56.13540208,51.00944014
5.18E-06,1.12E-07,27.48870078,65.32356018
3.21E-06,9.43E-08,43.08136274,53.70024579
3.72E-06,7.62E-08,57.74724205,71.60098903
5.66E-06,9.83E-08,67.32980644,108.2459676
5.07E-06,6.19E-08,17.97556902,108.0520042
5.32E-06,7.79E-08,51.76173826,116.9280836
6.13E-06,8.79E-08,69.31095318,116.1014772
3.80E-06,1.02E-07,38.91830026,61.96560244
6.24E-06,9.09E-08,47.11276328,116.9453888
4.11E-06,1.19E-07,30.46863267,52.72476307
5.10E-06,9.24E-08,66.54764038,99.57427309
3.44E-06,8.42E-08,64.88398096,72.94465362
5.08E-06,8.23E-08,69.95954361,97.01607109
5.51E-06,8.97E-08,53.66573049,104.431783
4.65E-06,7.42E-08,48.32092768,93.52634358
4.04E-06,9.14E-08,34.1289396,69.15858356
5.22E-06,1.26E-07,22.38295105,58.86008502
2.47E-06,8.14E-08,63.52240792,48.90950642
5.26E-06,6.74E-08,44.60203327,126.113642
5.19E-06,8.66E-08,34.94685613,91.90056199
6.30E-06,1.38E-07,34.75857198,69.56175053
5.39E-06,1.03E-07,42.19516774,84.36434794
5.82E-06,1.13E-07,60.15262311,84.77733365
4.65E-06,4.96E-08,70.37791274,181.24239
5.06E-06,7.57E-08,32.45395413,100.3059731
6.00E-06,1.12E-07,65.64249399,89.97555851
7.82E-06,9.05E-08,29.4541822,127.6447047
5.19E-06,8.37E-08,40.86769273,98.54955306
5.42E-06,1.38E-07,54.28028841,65.45090967
4.33E-06,1.11E-07,50.52175577,67.04707554
4.67E-06,9.44E-08,37.75987956,72.45142346
4.03E-06,1.10E-07,46.33183418,60.19730104
6.00E-06,6.92E-08,62.30385331,144.2267821
2.41E-06,1.23E-07,31.70010154,30.58313356
4.61E-06,6.70E-08,33.29403872,97.01693963
5.32E-06,9.86E-08,31.60723507,78.56100486
4.65E-06,6.10E-08,66.90510502,141.5579457
6.02E-06,9.45E-08,48.56191649,105.7506329
5.11E-06,1.04E-07,56.13355284,83.09372224
3.17E-06,1.10E-07,79.05397748,51.83353355
3.08E-06,1.11E-07,51.13274331,43.71862163
3.13E-06,8.82E-08,43.93557442,52.89686292
5.20E-06,1.41E-07,32.39004362,57.50623793
5.43E-06,1.56E-07,34.33832449,53.70220819
4.87E-06,1.24E-07,72.92587461,70.56423907
4.48E-06,8.05E-08,60.73661847,93.06967129
5.02E-06,1.25E-07,38.36195256,55.16773807
3.69E-06,1.37E-07,64.90756309,44.05875554
5.48E-06,9.24E-08,54.28742471,105.0085639
5.64E-06,9.56E-08,54.03084768,99.31840384
4.81E-06,1.15E-07,60.0571864,80.42778651
4.85E-06,7.91E-08,55.65699094,101.4680147
4.77E-06,8.73E-08,45.46673993,105.7779904
4.69E-06,1.10E-07,49.98301798,69.09564721
3.47E-06,1.01E-07,55.40143888,50.42988423
4.80E-06,8.06E-08,35.00712383,93.09859801
4.60E-06,9.49E-08,59.1362453,83.3799083
5.60E-06,7.02E-08,23.2175867,104.0381065
6.40E-06,1.14E-07,62.29786449,95.23803522
3.40E-06,1.35E-07,44.77423118,42.20196292
5.63E-06,1.34E-07,50.23314538,70.10788204
5.18E-06,1.15E-07,43.51164316,74.00703812
5.72E-06,1.56E-07,56.10917393,56.90010743
5.30E-06,7.69E-08,61.85591734,124.3409528
5.75E-06,9.85E-08,43.09919556,100.9792193
5.41E-06,8.57E-08,55.5536102,103.8920892
4.75E-06,5.43E-08,59.47250997,139.7732207
5.92E-06,4.89E-08,70.29108451,184.5325704
4.11E-06,9.08E-08,41.22066433,75.49068588
3.67E-06,5.33E-08,54.03811827,115.7648958
4.75E-06,1.04E-07,46.52341944,72.17061206
3.69E-06,5.68E-08,68.38334112,87.31653319
6.08E-06,9.08E-08,56.81567941,111.0596988
6.01E-06,7.95E-08,62.91410577,129.290972
4.11E-06,1.15E-07,56.73511956,55.21487973
6.09E-06,1.14E-07,65.18968777,87.13413629
3.41E-06,1.14E-07,59.14191604,53.0741328
3.62E-06,1.16E-07,44.10180777,46.16603361
5.31E-06,7.09E-08,49.24483233,118.9877779
6.74E-06,1.04E-07,40.63048125,100.2345574
6.76E-06,1.26E-07,45.02786026,79.23654266
5.50E-06,1.06E-07,62.08514093,83.19104949
4.90E-06,8.16E-08,51.72548516,112.8636772
4.10E-06,1.46E-07,44.59391751,45.92410448
6.24E-06,1.29E-07,73.65741987,88.44769968
6.82E-06,8.81E-08,56.63708623,127.6428907
3.43E-06,1.35E-07,61.15675641,45.51377767
5.38E-06,9.85E-08,71.59805052,93.39540295
3.60E-06,1.31E-07,46.4248896,44.8191523
7.09E-06,7.61E-08,34.23829958,140.1660747
4.35E-06,8.76E-08,30.77542293,74.14129367
4.19E-06,1.17E-07,47.5825701,55.90964528
4.31E-06,8.18E-08,23.75464931,73.38974076
4.84E-06,9.15E-08,44.67890026,88.38246348
4.69E-06,1.21E-07,51.39411301,62.06176063
5.66E-06,7.52E-08,33.1572219,115.9459784
4.76E-06,1.00E-07,46.8788518,79.3028376
4.07E-06,1.14E-07,56.91972918,58.9527372
5.47E-06,1.13E-07,44.1529197,74.39677432
5.55E-06,1.18E-07,78.76003715,86.73303197
3.39E-06,1.12E-07,43.91445468,45.83642319
4.99E-06,1.15E-07,71.57773891,74.42020171
6.39E-06,1.25E-07,30.59125042,78.76516707
5.27E-06,5.88E-08,31.89626711,128.7069468
5.56E-06,6.68E-08,72.75894858,148.5310601
4.29E-06,7.43E-08,62.24841231,96.00706307
3.40E-06,1.17E-07,32.86491974,44.74421382
4.39E-06,1.08E-07,70.79346415,64.67873537
3.92E-06,8.86E-08,42.55137214,74.2711343
4.72E-06,7.47E-08,69.22609307,116.4863854
4.24E-06,8.83E-08,40.27234699,70.95133023
5.21E-06,9.51E-08,56.56946254,90.99710162
4.61E-06,1.04E-07,65.34881227,72.8071803
4.38E-06,1.10E-07,48.09804231,64.8370819
3.00E-06,1.13E-07,20.80594142,36.31525946
4.84E-06,8.20E-08,36.29791376,86.59860283
4.13E-06,1.10E-07,27.34418811,48.71840844
5.94E-06,9.85E-08,49.0534644,91.37113049
4.42E-06,9.87E-08,29.09815793,68.63256361
3.83E-06,6.82E-08,42.91411434,96.62167456
6.24E-06,1.14E-07,17.10139881,78.9366049
6.35E-06,1.42E-07,33.29026718,64.6881484
4.07E-06,1.27E-07,45.99845167,47.59175739
4.87E-06,7.04E-08,50.39058658,112.4406789
4.20E-06,1.30E-07,68.8129302,52.34596183
3.85E-06,1.09E-07,62.54850458,62.32309595
5.46E-06,1.13E-07,54.48270223,79.18312888
4.61E-06,1.09E-07,75.34529032,67.29801635
4.79E-06,9.87E-08,59.62196927,74.85454009
5.25E-06,1.07E-07,41.29134577,74.83505395
6.89E-06,1.22E-07,56.20467019,92.24748651
3.92E-06,1.03E-07,66.29225622,66.32870508
4.44E-06,1.11E-07,58.05651074,67.90812284
3.96E-06,8.94E-08,44.96381375,77.22488677
4.57E-06,7.18E-08,68.03746994,121.6020851
5.89E-06,1.40E-07,49.91362079,63.7415347
4.87E-06,1.43E-07,40.53552396,51.98467488
6.21E-06,8.07E-08,18.00524654,112.5576118
7.07E-06,9.22E-08,42.33487849,131.3806777
5.50E-06,8.41E-08,41.89677322,102.8973783
4.72E-06,1.22E-07,55.90688119,63.67001662
3.00E-06,5.71E-08,49.8742118,80.18343794
5.10E-06,9.88E-08,51.70747294,78.75954657
5.11E-06,8.91E-08,50.19439563,90.02016644
5.09E-06,1.13E-07,38.15344286,66.68926704
4.67E-06,1.01E-07,47.31502651,69.47255288
5.35E-06,8.87E-08,76.83160597,111.3914112
4.48E-06,1.12E-07,51.88560821,61.40065847
5.31E-06,1.01E-07,67.72195831,93.60156311
3.69E-06,1.31E-07,37.12099882,43.66872717
5.89E-06,9.97E-08,53.92124124,102.7426668
4.06E-06,9.30E-08,53.98738361,70.87789043
3.93E-06,8.68E-08,46.89082902,71.95926203
3.93E-06,6.44E-08,59.58854771,104.9168035
4.50E-06,1.12E-07,56.41744584,69.78950694
4.31E-06,9.23E-08,32.59504426,71.96420496
4.01E-06,8.32E-08,58.91148404,71.82549855
3.81E-06,9.94E-08,39.13419035,57.6969491
4.43E-06,1.13E-07,50.1125854,66.34158375
5.19E-06,7.64E-08,45.21873114,100.3864625
3.54E-06,8.89E-08,49.03284266,67.40133026
4.92E-06,8.45E-08,59.77905736,98.45585963
6.77E-06,8.55E-08,66.47805376,137.1937238
6.03E-06,1.19E-07,42.04971354,80.63669155
6.14E-06,5.90E-08,40.93101476,181.9450762
5.48E-06,1.09E-07,63.16279235,82.28513497
5.31E-06,1.20E-07,59.56173371,71.5639882
2.40E-06,1.33E-07,46.36393604,36.14985763
4.74E-06,8.76E-08,45.00641005,79.98555512
